Date,Abrir,Alto,Baixo,Fechado,Volume,Dividendo,Ações,Ingresso
2023-08-11 00:00:00-03:00,45.30776889519835,45.76872074320117,45.17332506411248,45.595863342285156,8645400,0,0,BBAS3
2023-08-14 00:00:00-03:00,45.79752432776219,45.79752432776219,45.07728645326192,45.144508361816406,6574200,0,0,BBAS3
2023-08-15 00:00:00-03:00,45.26935579463145,45.461419982453485,44.827610726964565,44.90443420410156,8725900,0,0,BBAS3
2023-08-16 00:00:00-03:00,44.95245697839931,45.835947191952634,44.95245697839931,45.28856658935547,11500000,0,0,BBAS3
2023-08-17 00:00:00-03:00,45.624672829362275,45.80713545896021,45.30777002863492,45.71110153198242,9183800,0,0,BBAS3
2023-08-18 00:00:00-03:00,45.69189657332671,46.21046510488402,45.4518172605118,45.89356231689453,10320100,0,0,BBAS3
2023-08-21 00:00:00-03:00,46.09522628517129,46.143241413221126,45.43260872611696,45.73030471801758,7872500,0,0,BBAS3
2023-08-22 00:00:00-03:00,45.97272285120028,46.82984243932086,45.85584408957301,46.72270202636719,7857600,0,0,BBAS3
2023-08-23 00:00:00-03:00,46.85906268964491,47.219441050158984,46.39154391277311,46.927242279052734,7767600,0,0,BBAS3
2023-08-24 00:00:00-03:00,46.84931987874087,46.84931987874087,46.099344407203525,46.313621520996094,6387600,0,0,BBAS3
2023-08-25 00:00:00-03:00,46.372062684226705,46.4597226855687,45.20326390483645,45.70974349975586,8974100,0,0,BBAS3
2023-08-28 00:00:00-03:00,45.93376201843115,47.23891995551311,45.729223256737654,47.02463912963867,7709200,0,0,BBAS3
2023-08-29 00:00:00-03:00,47.26813631787206,47.95967793477326,47.0733396302467,47.28761672973633,9784800,0,0,BBAS3
2023-08-30 00:00:00-03:00,47.43371664899468,47.60903663541526,46.5571167168918,46.60581588745117,5755400,0,0,BBAS3
2023-08-31 00:00:00-03:00,46.703221254802514,46.73244001610771,45.797402499253536,45.87532043457031,13203600,0,0,BBAS3
2023-09-01 00:00:00-03:00,46.00193812512211,46.459718503760094,45.96297730236386,46.18699645996094,5537000,0,0,BBAS3
2023-09-04 00:00:00-03:00,46.26492418581796,46.459724609702164,45.95324499380686,46.0409049987793,3632300,0,0,BBAS3
2023-09-05 00:00:00-03:00,46.11882002013705,46.557120017258946,45.78766043514593,45.87532043457031,7644100,0,0,BBAS3
2023-09-06 00:00:00-03:00,45.99219838614684,46.21621753696842,45.55389843214441,45.563636779785156,7091800,0,0,BBAS3
2023-09-08 00:00:00-03:00,45.63181917869238,45.797400822881386,45.096120853156066,45.42728042602539,7742600,0,0,BBAS3
2023-09-11 00:00:00-03:00,45.85584581337479,46.30388417937923,45.62208456582392,46.14804458618164,7199900,0,0,BBAS3
2023-09-12 00:00:00-03:00,46.28948314859001,46.71127786059615,46.19139292147791,46.39738464355469,7685200,0,0,BBAS3
2023-09-13 00:00:00-03:00,46.44642936790249,46.985936838204985,46.23063012168377,46.35814666748047,7362800,0,0,BBAS3
2023-09-14 00:00:00-03:00,46.583762153155064,47.00555313085943,46.28948398271138,46.48566818237305,7284900,0,0,BBAS3
2023-09-15 00:00:00-03:00,46.51509217259777,46.78975153512666,46.21101023316168,46.64261245727539,10803000,0,0,BBAS3
2023-09-18 00:00:00-03:00,46.73089326827738,47.19192553448287,46.44642639160156,46.44642639160156,10100400,0,0,BBAS3
2023-09-19 00:00:00-03:00,46.44643338293399,46.85842060115147,46.17177773205741,46.377769470214844,7639100,0,0,BBAS3
2023-09-20 00:00:00-03:00,46.41700714666483,47.329260550936645,46.36796202918946,46.789756774902344,7380300,0,0,BBAS3
2023-09-21 00:00:00-03:00,46.41700858518481,46.48567250015883,45.583230336555864,45.720558166503906,8316800,0,0,BBAS3
2023-09-22 00:00:00-03:00,45.86769039955531,46.23063248758773,45.71074378431783,45.79902648925781,5361400,0,0,BBAS3
2023-09-25 00:00:00-03:00,45.73036006654689,45.877499147330575,45.288946566098105,45.534175872802734,9127000,0,0,BBAS3
2023-09-26 00:00:00-03:00,45.15162026489914,45.337996939052715,44.70039922351053,44.88677215576172,11795000,0,0,BBAS3
2023-09-27 00:00:00-03:00,45.269332946270715,45.62246001589663,44.74944425511967,45.27914047241211,11054500,0,0,BBAS3
2023-09-28 00:00:00-03:00,45.40665923922372,46.887842602403545,45.3478028586442,46.73089599609375,11913600,0,0,BBAS3
2023-09-29 00:00:00-03:00,46.92708361069156,46.97612872713235,46.201203164899276,46.27967834472656,5453200,0,0,BBAS3
2023-10-02 00:00:00-03:00,46.26986203013786,46.44642742359062,46.00501768186083,46.15215301513672,4731200,0,0,BBAS3
2023-10-03 00:00:00-03:00,46.18158516728544,46.22081901279498,45.43608597406971,45.56360626220703,6436600,0,0,BBAS3
2023-10-04 00:00:00-03:00,45.71074100880567,46.17177330015465,45.29875757203595,45.906925201416016,8189700,0,0,BBAS3
2023-10-05 00:00:00-03:00,45.88730769287595,46.9270813234944,45.71074228877278,46.044254302978516,7765000,0,0,BBAS3
2023-10-06 00:00:00-03:00,46.044252976798546,48.290554309488506,45.81864246514311,47.91780471801758,20706800,0,0,BBAS3
2023-10-09 00:00:00-03:00,47.61372420351725,47.976662538211876,47.309638508993324,47.66276931762695,9853500,0,0,BBAS3
2023-10-10 00:00:00-03:00,47.72162492140924,48.19246474460771,47.54505951997203,47.584293365478516,9841000,0,0,BBAS3
2023-10-11 00:00:00-03:00,47.59410513796649,48.21208404954974,47.584293870059106,48.035518646240234,8257000,0,0,BBAS3
2023-10-13 00:00:00-03:00,48.15323007621856,48.38865187304007,47.7216278142654,47.88838195800781,10964100,0,0,BBAS3
2023-10-16 00:00:00-03:00,48.418075931199915,49.036054844805186,48.2415105273127,48.85948944091797,7736200,0,0,BBAS3
2023-10-17 00:00:00-03:00,48.65349360364073,49.320517626143584,48.261128952811134,48.41807556152344,8094600,0,0,BBAS3
2023-10-18 00:00:00-03:00,48.12379888295492,48.751585288387496,47.96685228159678,48.18265151977539,11420400,0,0,BBAS3
2023-10-19 00:00:00-03:00,48.182655054303304,49.16357232022423,48.02570844143205,48.55540466308594,8135900,0,0,BBAS3
2023-10-20 00:00:00-03:00,48.42788671017394,49.2518574030269,48.21208744574042,48.398460388183594,9923300,0,0,BBAS3
2023-10-23 00:00:00-03:00,48.33960336396875,48.839873282614015,47.898193572332104,48.329795837402344,7906800,0,0,BBAS3
2023-10-24 00:00:00-03:00,48.555404237332034,48.88891625449688,47.78047870599279,48.104183197021484,8526500,0,0,BBAS3
2023-10-25 00:00:00-03:00,48.14342084594165,48.69273211591434,47.95704417199887,48.113990783691406,6312600,0,0,BBAS3
2023-10-26 00:00:00-03:00,48.202275272401955,49.242048952074825,48.02570985996878,49.11452865600586,9788800,0,0,BBAS3
2023-10-27 00:00:00-03:00,48.94777423335373,49.10472084996731,47.603914852828574,47.8687629699707,10168900,0,0,BBAS3
2023-10-30 00:00:00-03:00,48.06494400203786,48.28074698884349,47.29982976431211,47.535247802734375,9005100,0,0,BBAS3
2023-10-31 00:00:00-03:00,47.55486938497596,47.917807731603446,46.868226539157284,47.42734909057617,7043700,0,0,BBAS3
2023-11-01 00:00:00-03:00,47.437157066704636,47.80990665574909,47.162501444199364,47.47639465332031,10905000,0,0,BBAS3
2023-11-03 00:00:00-03:00,48.01589885377788,49.49708221529083,47.91780488625573,49.143951416015625,12382700,0,0,BBAS3
2023-11-06 00:00:00-03:00,49.330331368035615,49.68346219082418,49.045864456133444,49.48727798461914,6108400,0,0,BBAS3
2023-11-07 00:00:00-03:00,49.487275633952635,50.21315229795856,49.17338241569564,50.0463981628418,14527500,0,0,BBAS3
